Htno,Subcode,Subname,Internals,Grade,Credits
21B81A1206,R203105A,ARTIFICIAL INTELLIGENCE,24,D,3.0
21B81A1206,R2031121,DATA MINING TECHNIQUES,19,F,0.0
21B81A1206,R2031122,DATA MINING TECHNIQUES WITH R LAB,11,A,1.5
21B81A1206,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,B,1.5
21B81A1206,R203112B,DEVOPS,19,E,3.0
21B81A1207,R2031051,COMPUTER NETWORKS,25,A+,3.0
21B81A1207,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,25,B,3.0
21B81A1207,R2031055,COMPUTER NETWORKS LAB,13,A+,1.5
21B81A1207,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A1207,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A1207,R203105A,ARTIFICIAL INTELLIGENCE,26,D,3.0
21B81A1207,R2031121,DATA MINING TECHNIQUES,21,D,3.0
21B81A1207,R2031122,DATA MINING TECHNIQUES WITH R LAB,12,A,1.5
21B81A1207,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A1207,R203112B,DEVOPS,23,D,3.0
21B81A1209,R2031051,COMPUTER NETWORKS,22,C,3.0
21B81A1209,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,26,C,3.0
21B81A1209,R2031055,COMPUTER NETWORKS LAB,13,A+,1.5
21B81A1209,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A1209,R2031058,EMPLOYABILITY SKILLS-I,27,COMPLE,0.0
21B81A1209,R203105A,ARTIFICIAL INTELLIGENCE,24,B,3.0
21B81A1209,R2031121,DATA MINING TECHNIQUES,22,D,3.0
21B81A1209,R2031122,DATA MINING TECHNIQUES WITH R LAB,14,A+,1.5
21B81A1209,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A1209,R203112B,DEVOPS,23,C,3.0
21B81A1210,R2031051,COMPUTER NETWORKS,25,B,3.0
21B81A1210,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,26,B,3.0
21B81A1210,R2031055,COMPUTER NETWORKS LAB,13,A+,1.5
21B81A1210,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A1210,R2031058,EMPLOYABILITY SKILLS-I,24,COMPLE,0.0
21B81A1210,R203105A,ARTIFICIAL INTELLIGENCE,25,C,3.0
21B81A1210,R2031121,DATA MINING TECHNIQUES,22,C,3.0
21B81A1210,R2031122,DATA MINING TECHNIQUES WITH R LAB,12,A,1.5
21B81A1210,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A1210,R203112B,DEVOPS,22,C,3.0
21B81A1211,R2031051,COMPUTER NETWORKS,23,C,3.0
21B81A1211,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,26,C,3.0
21B81A1211,R2031055,COMPUTER NETWORKS LAB,13,A+,1.5
21B81A1211,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A1211,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A1211,R203105A,ARTIFICIAL INTELLIGENCE,26,D,3.0
21B81A1211,R2031121,DATA MINING TECHNIQUES,21,D,3.0
21B81A1211,R2031122,DATA MINING TECHNIQUES WITH R LAB,13,A+,1.5
21B81A1211,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A1211,R203112B,DEVOPS,19,C,3.0
21B81A1212,R2031051,COMPUTER NETWORKS,14,C,3.0
21B81A1212,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,17,E,3.0
21B81A1212,R2031055,COMPUTER NETWORKS LAB,11,A,1.5
21B81A1212,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,C,2.0
21B81A1212,R2031058,EMPLOYABILITY SKILLS-I,26,COMPLE,0.0
21B81A1212,R203105A,ARTIFICIAL INTELLIGENCE,18,E,3.0
21B81A1212,R2031121,DATA MINING TECHNIQUES,15,E,3.0
21B81A1212,R2031122,DATA MINING TECHNIQUES WITH R LAB,10,B,1.5
21B81A1212,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A1212,R203112B,DEVOPS,16,F,0.0
21B81A1213,R2031051,COMPUTER NETWORKS,20,D,3.0
21B81A1213,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,23,D,3.0
21B81A1213,R2031055,COMPUTER NETWORKS LAB,11,A,1.5
21B81A1213,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A1213,R2031058,EMPLOYABILITY SKILLS-I,26,COMPLE,0.0
21B81A1213,R203105A,ARTIFICIAL INTELLIGENCE,24,C,3.0
21B81A1213,R2031121,DATA MINING TECHNIQUES,21,D,3.0
21B81A1213,R2031122,DATA MINING TECHNIQUES WITH R LAB,13,A,1.5
21B81A1213,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A1213,R203112B,DEVOPS,24,D,3.0
21B81A1214,R2031051,COMPUTER NETWORKS,18,C,3.0
21B81A1214,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,24,C,3.0
21B81A1214,R2031055,COMPUTER NETWORKS LAB,12,A,1.5
21B81A1214,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A1214,R2031058,EMPLOYABILITY SKILLS-I,23,COMPLE,0.0
21B81A1214,R203105A,ARTIFICIAL INTELLIGENCE,26,D,3.0
21B81A1214,R2031121,DATA MINING TECHNIQUES,20,C,3.0
21B81A1214,R2031122,DATA MINING TECHNIQUES WITH R LAB,12,A,1.5
21B81A1214,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A1214,R203112B,DEVOPS,17,D,3.0
21B81A1215,R2031051,COMPUTER NETWORKS,20,D,3.0
21B81A1215,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,22,C,3.0
21B81A1215,R2031055,COMPUTER NETWORKS LAB,10,B,1.5
21B81A1215,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,B,2.0
21B81A1215,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A1215,R203105A,ARTIFICIAL INTELLIGENCE,26,D,3.0
21B81A1215,R2031121,DATA MINING TECHNIQUES,20,E,3.0
21B81A1215,R2031122,DATA MINING TECHNIQUES WITH R LAB,12,A,1.5
21B81A1215,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,B,1.5
21B81A1215,R203112B,DEVOPS,19,F,0.0
21B81A1216,R2031051,COMPUTER NETWORKS,21,A,3.0
21B81A1216,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,21,C,3.0
21B81A1216,R2031055,COMPUTER NETWORKS LAB,12,A,1.5
21B81A1216,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A1216,R2031058,EMPLOYABILITY SKILLS-I,25,COMPLE,0.0
21B81A1216,R203105A,ARTIFICIAL INTELLIGENCE,23,D,3.0
21B81A1216,R2031121,DATA MINING TECHNIQUES,21,C,3.0
21B81A1216,R2031122,DATA MINING TECHNIQUES WITH R LAB,13,A,1.5
21B81A1216,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A1216,R203112B,DEVOPS,18,D,3.0
21B81A1217,R2031051,COMPUTER NETWORKS,17,D,3.0
21B81A1217,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,20,D,3.0
21B81A1217,R2031055,COMPUTER NETWORKS LAB,10,A,1.5
21B81A1217,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,C,2.0
21B81A1217,R2031058,EMPLOYABILITY SKILLS-I,18,COMPLE,0.0
21B81A1217,R203105A,ARTIFICIAL INTELLIGENCE,21,C,3.0
21B81A1217,R2031121,DATA MINING TECHNIQUES,22,E,3.0
21B81A1217,R2031122,DATA MINING TECHNIQUES WITH R LAB,11,A,1.5
21B81A1217,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A1217,R203112B,DEVOPS,17,D,3.0
21B81A1218,R2031051,COMPUTER NETWORKS,27,C,3.0
21B81A1218,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,25,C,3.0
21B81A1218,R2031055,COMPUTER NETWORKS LAB,13,A,1.5
21B81A1218,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A1218,R2031058,EMPLOYABILITY SKILLS-I,26,COMPLE,0.0
21B81A1218,R203105A,ARTIFICIAL INTELLIGENCE,26,C,3.0
21B81A1218,R2031121,DATA MINING TECHNIQUES,26,C,3.0
21B81A1218,R2031122,DATA MINING TECHNIQUES WITH R LAB,15,A+,1.5
21B81A1218,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A1218,R203112B,DEVOPS,26,C,3.0
21B81A1219,R2031051,COMPUTER NETWORKS,26,B,3.0
21B81A1219,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,26,B,3.0
21B81A1219,R2031055,COMPUTER NETWORKS LAB,13,A+,1.5
21B81A1219,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A1219,R2031058,EMPLOYABILITY SKILLS-I,26,COMPLE,0.0
21B81A1219,R203105A,ARTIFICIAL INTELLIGENCE,25,C,3.0
21B81A1219,R2031121,DATA MINING TECHNIQUES,23,C,3.0
21B81A1219,R2031122,DATA MINING TECHNIQUES WITH R LAB,14,A+,1.5
21B81A1219,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A1219,R203112B,DEVOPS,26,C,3.0
21B81A1220,R2031051,COMPUTER NETWORKS,23,A+,3.0
21B81A1220,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,24,C,3.0
21B81A1220,R2031055,COMPUTER NETWORKS LAB,11,A,1.5
21B81A1220,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A1220,R2031058,EMPLOYABILITY SKILLS-I,27,COMPLE,0.0
21B81A1220,R203105A,ARTIFICIAL INTELLIGENCE,26,C,3.0
21B81A1220,R2031121,DATA MINING TECHNIQUES,22,C,3.0
21B81A1220,R2031122,DATA MINING TECHNIQUES WITH R LAB,13,A+,1.5
21B81A1220,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A1220,R203112B,DEVOPS,28,B,3.0
21B81A1221,R2031051,COMPUTER NETWORKS,18,C,3.0
21B81A1221,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,22,C,3.0
21B81A1221,R2031055,COMPUTER NETWORKS LAB,9,A,1.5
21B81A1221,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,B,2.0
21B81A1221,R2031058,EMPLOYABILITY SKILLS-I,26,COMPLE,0.0
21B81A1221,R203105A,ARTIFICIAL INTELLIGENCE,21,D,3.0
21B81A1221,R2031121,DATA MINING TECHNIQUES,22,D,3.0
21B81A1221,R2031122,DATA MINING TECHNIQUES WITH R LAB,10,B,1.5
21B81A1221,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,B,1.5
21B81A1221,R203112B,DEVOPS,20,C,3.0
21B81A1222,R2031051,COMPUTER NETWORKS,17,D,3.0
21B81A1222,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,22,C,3.0
21B81A1222,R2031055,COMPUTER NETWORKS LAB,10,A,1.5
21B81A1222,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A1222,R2031058,EMPLOYABILITY SKILLS-I,21,COMPLE,0.0
21B81A1222,R203105A,ARTIFICIAL INTELLIGENCE,23,E,3.0
21B81A1222,R2031121,DATA MINING TECHNIQUES,22,D,3.0
21B81A1222,R2031122,DATA MINING TECHNIQUES WITH R LAB,12,A,1.5
21B81A1222,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A1222,R203112B,DEVOPS,21,C,3.0
21B81A1223,R2031051,COMPUTER NETWORKS,22,B,3.0
21B81A1223,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,23,C,3.0
21B81A1223,R2031055,COMPUTER NETWORKS LAB,14,A+,1.5
21B81A1223,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A1223,R2031058,EMPLOYABILITY SKILLS-I,24,COMPLE,0.0
21B81A1223,R203105A,ARTIFICIAL INTELLIGENCE,27,C,3.0
21B81A1223,R2031121,DATA MINING TECHNIQUES,22,D,3.0
21B81A1223,R2031122,DATA MINING TECHNIQUES WITH R LAB,13,A,1.5
21B81A1223,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A1223,R203112B,DEVOPS,18,C,3.0
21B81A1224,R2031051,COMPUTER NETWORKS,25,A,3.0
21B81A1224,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,27,C,3.0
21B81A1224,R2031055,COMPUTER NETWORKS LAB,14,A+,1.5
21B81A1224,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A1224,R2031058,EMPLOYABILITY SKILLS-I,26,COMPLE,0.0
21B81A1224,R203105A,ARTIFICIAL INTELLIGENCE,28,D,3.0
21B81A1224,R2031121,DATA MINING TECHNIQUES,21,D,3.0
21B81A1224,R2031122,DATA MINING TECHNIQUES WITH R LAB,14,A+,1.5
21B81A1224,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A1224,R203112B,DEVOPS,16,E,3.0
21B81A1225,R2031051,COMPUTER NETWORKS,20,E,3.0
21B81A1225,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,19,F,0.0
21B81A1225,R2031055,COMPUTER NETWORKS LAB,11,A,1.5
21B81A1225,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,C,2.0
21B81A1225,R2031058,EMPLOYABILITY SKILLS-I,17,COMPLE,0.0
21B81A1225,R203105A,ARTIFICIAL INTELLIGENCE,15,E,3.0
21B81A1225,R2031121,DATA MINING TECHNIQUES,18,E,3.0
21B81A1225,R2031122,DATA MINING TECHNIQUES WITH R LAB,12,A+,1.5
21B81A1225,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A1225,R203112B,DEVOPS,14,E,3.0
21B81A1226,R2031051,COMPUTER NETWORKS,22,D,3.0
21B81A1226,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,24,C,3.0
21B81A1226,R2031055,COMPUTER NETWORKS LAB,11,A,1.5
21B81A1226,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,B,2.0
21B81A1226,R2031058,EMPLOYABILITY SKILLS-I,25,COMPLE,0.0
21B81A1226,R203105A,ARTIFICIAL INTELLIGENCE,29,B,3.0
21B81A1226,R2031121,DATA MINING TECHNIQUES,23,D,3.0
21B81A1226,R2031122,DATA MINING TECHNIQUES WITH R LAB,11,A,1.5
21B81A1226,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A1226,R203112B,DEVOPS,23,C,3.0
21B81A1227,R2031051,COMPUTER NETWORKS,16,F,0.0
21B81A1227,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,20,E,3.0
21B81A1227,R2031055,COMPUTER NETWORKS LAB,10,B,1.5
21B81A1227,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,C,2.0
21B81A1227,R2031058,EMPLOYABILITY SKILLS-I,19,COMPLE,0.0
21B81A1227,R203105A,ARTIFICIAL INTELLIGENCE,21,D,3.0
21B81A1227,R2031121,DATA MINING TECHNIQUES,17,F,0.0
21B81A1227,R2031122,DATA MINING TECHNIQUES WITH R LAB,11,A,1.5
21B81A1227,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,B,1.5
21B81A1227,R203112B,DEVOPS,15,D,3.0
21B81A1228,R2031051,COMPUTER NETWORKS,21,A,3.0
21B81A1228,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,21,D,3.0
21B81A1228,R2031055,COMPUTER NETWORKS LAB,14,A+,1.5
21B81A1228,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,B,2.0
21B81A1228,R2031058,EMPLOYABILITY SKILLS-I,27,COMPLE,0.0
21B81A1228,R203105A,ARTIFICIAL INTELLIGENCE,24,D,3.0
21B81A1228,R2031121,DATA MINING TECHNIQUES,20,D,3.0
21B81A1228,R2031122,DATA MINING TECHNIQUES WITH R LAB,12,A,1.5
21B81A1228,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A1228,R203112B,DEVOPS,18,C,3.0
21B81A1229,R2031051,COMPUTER NETWORKS,30,B,3.0
21B81A1229,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,28,C,3.0
21B81A1229,R2031055,COMPUTER NETWORKS LAB,14,A+,1.5
21B81A1229,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A1229,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A1229,R203105A,ARTIFICIAL INTELLIGENCE,29,A,3.0
21B81A1229,R2031121,DATA MINING TECHNIQUES,26,C,3.0
21B81A1229,R2031122,DATA MINING TECHNIQUES WITH R LAB,13,A,1.5
21B81A1229,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A1229,R203112B,DEVOPS,20,D,3.0
21B81A1230,R2031051,COMPUTER NETWORKS,27,A+,3.0
21B81A1230,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,25,B,3.0
21B81A1230,R2031055,COMPUTER NETWORKS LAB,11,A,1.5
21B81A1230,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A1230,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A1230,R203105A,ARTIFICIAL INTELLIGENCE,26,B,3.0
21B81A1230,R2031121,DATA MINING TECHNIQUES,24,C,3.0
21B81A1230,R2031122,DATA MINING TECHNIQUES WITH R LAB,14,A+,1.5
21B81A1230,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A1230,R203112B,DEVOPS,21,C,3.0
21B81A1231,R2031051,COMPUTER NETWORKS,24,C,3.0
21B81A1231,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,29,B,3.0
21B81A1231,R2031055,COMPUTER NETWORKS LAB,12,A+,1.5
21B81A1231,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A1231,R2031058,EMPLOYABILITY SKILLS-I,27,COMPLE,0.0
21B81A1231,R203105A,ARTIFICIAL INTELLIGENCE,27,B,3.0
21B81A1231,R2031121,DATA MINING TECHNIQUES,25,D,3.0
21B81A1231,R2031122,DATA MINING TECHNIQUES WITH R LAB,14,A+,1.5
21B81A1231,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A1231,R203112B,DEVOPS,24,C,3.0
21B81A1232,R2031051,COMPUTER NETWORKS,27,A+,3.0
21B81A1232,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,26,B,3.0
21B81A1232,R2031055,COMPUTER NETWORKS LAB,12,A+,1.5
21B81A1232,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A1232,R2031058,EMPLOYABILITY SKILLS-I,27,COMPLE,0.0
21B81A1232,R203105A,ARTIFICIAL INTELLIGENCE,24,C,3.0
21B81A1232,R2031121,DATA MINING TECHNIQUES,22,C,3.0
21B81A1232,R2031122,DATA MINING TECHNIQUES WITH R LAB,13,A+,1.5
21B81A1232,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A1232,R203112B,DEVOPS,20,C,3.0
21B81A1233,R2031051,COMPUTER NETWORKS,26,A,3.0
21B81A1233,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,28,B,3.0
21B81A1233,R2031055,COMPUTER NETWORKS LAB,10,A,1.5
21B81A1233,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A1233,R2031058,EMPLOYABILITY SKILLS-I,25,COMPLE,0.0
21B81A1233,R203105A,ARTIFICIAL INTELLIGENCE,28,A,3.0
21B81A1233,R2031121,DATA MINING TECHNIQUES,26,C,3.0
21B81A1233,R2031122,DATA MINING TECHNIQUES WITH R LAB,14,A+,1.5
21B81A1233,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A1233,R203112B,DEVOPS,27,B,3.0
21B81A1234,R2031051,COMPUTER NETWORKS,25,B,3.0
21B81A1234,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,26,B,3.0
21B81A1234,R2031055,COMPUTER NETWORKS LAB,11,A,1.5
21B81A1234,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A1234,R2031058,EMPLOYABILITY SKILLS-I,27,COMPLE,0.0
21B81A1234,R203105A,ARTIFICIAL INTELLIGENCE,27,C,3.0
21B81A1234,R2031121,DATA MINING TECHNIQUES,23,D,3.0
21B81A1234,R2031122,DATA MINING TECHNIQUES WITH R LAB,13,A+,1.5
21B81A1234,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A1234,R203112B,DEVOPS,20,C,3.0
21B81A1235,R2031051,COMPUTER NETWORKS,24,B,3.0
21B81A1235,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,22,D,3.0
21B81A1235,R2031055,COMPUTER NETWORKS LAB,12,A,1.5
21B81A1235,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A1235,R2031058,EMPLOYABILITY SKILLS-I,27,COMPLE,0.0
21B81A1235,R203105A,ARTIFICIAL INTELLIGENCE,22,C,3.0
21B81A1235,R2031121,DATA MINING TECHNIQUES,22,C,3.0
21B81A1235,R2031122,DATA MINING TECHNIQUES WITH R LAB,13,A+,1.5
21B81A1235,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A1235,R203112B,DEVOPS,24,C,3.0
21B81A1236,R2031051,COMPUTER NETWORKS,26,B,3.0
21B81A1236,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,24,D,3.0
21B81A1236,R2031055,COMPUTER NETWORKS LAB,14,A+,1.5
21B81A1236,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A1236,R2031058,EMPLOYABILITY SKILLS-I,27,COMPLE,0.0
21B81A1236,R203105A,ARTIFICIAL INTELLIGENCE,25,D,3.0
21B81A1236,R2031121,DATA MINING TECHNIQUES,21,D,3.0
21B81A1236,R2031122,DATA MINING TECHNIQUES WITH R LAB,13,A+,1.5
21B81A1236,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A1236,R203112B,DEVOPS,20,C,3.0
21B81A1237,R2031051,COMPUTER NETWORKS,17,C,3.0
21B81A1237,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,19,C,3.0
21B81A1237,R2031055,COMPUTER NETWORKS LAB,14,A,1.5
21B81A1237,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,B,2.0
21B81A1237,R2031058,EMPLOYABILITY SKILLS-I,17,COMPLE,0.0
21B81A1237,R203105A,ARTIFICIAL INTELLIGENCE,19,D,3.0
21B81A1237,R2031121,DATA MINING TECHNIQUES,21,E,3.0
21B81A1237,R2031122,DATA MINING TECHNIQUES WITH R LAB,12,A,1.5
21B81A1237,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A1237,R203112B,DEVOPS,12,E,3.0
21B81A1238,R2031051,COMPUTER NETWORKS,25,C,3.0
21B81A1238,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,26,B,3.0
21B81A1238,R2031055,COMPUTER NETWORKS LAB,14,A+,1.5
21B81A1238,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A1238,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A1238,R203105A,ARTIFICIAL INTELLIGENCE,28,C,3.0
21B81A1238,R2031121,DATA MINING TECHNIQUES,24,C,3.0
21B81A1238,R2031122,DATA MINING TECHNIQUES WITH R LAB,13,A+,1.5
21B81A1238,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A1238,R203112B,DEVOPS,22,D,3.0
21B81A1239,R2031051,COMPUTER NETWORKS,29,A+,3.0
21B81A1239,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,29,B,3.0
21B81A1239,R2031055,COMPUTER NETWORKS LAB,13,A+,1.5
21B81A1239,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A1239,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A1239,R203105A,ARTIFICIAL INTELLIGENCE,30,B,3.0
21B81A1239,R2031121,DATA MINING TECHNIQUES,25,C,3.0
21B81A1239,R2031122,DATA MINING TECHNIQUES WITH R LAB,14,A+,1.5
21B81A1239,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A1239,R203112B,DEVOPS,25,B,3.0
21B81A1240,R2031051,COMPUTER NETWORKS,26,A+,3.0
21B81A1240,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,27,A,3.0
21B81A1240,R2031055,COMPUTER NETWORKS LAB,12,A+,1.5
21B81A1240,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A1240,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A1240,R203105A,ARTIFICIAL INTELLIGENCE,27,B,3.0
21B81A1240,R2031121,DATA MINING TECHNIQUES,24,B,3.0
21B81A1240,R2031122,DATA MINING TECHNIQUES WITH R LAB,15,A+,1.5
21B81A1240,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A1240,R203112B,DEVOPS,26,C,3.0
21B81A1241,R2031051,COMPUTER NETWORKS,24,C,3.0
21B81A1241,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,23,C,3.0
21B81A1241,R2031055,COMPUTER NETWORKS LAB,12,A,1.5
21B81A1241,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,B,2.0
21B81A1241,R2031058,EMPLOYABILITY SKILLS-I,26,COMPLE,0.0
21B81A1241,R203105A,ARTIFICIAL INTELLIGENCE,26,C,3.0
21B81A1241,R2031121,DATA MINING TECHNIQUES,18,E,3.0
21B81A1241,R2031122,DATA MINING TECHNIQUES WITH R LAB,12,A,1.5
21B81A1241,R2031123,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A1241,R203112B,DEVOPS,15,D,3.0
21B81A1243,R2031051,COMPUTER NETWORKS,26,C,3.0
21B81A1243,R2031052,DESIGN AND ANALYSIS OF ALGORITHMS,24,E,3.0
21B81A1243,R2031055,COMPUTER NETWORKS LAB,11,A,1.5
